Count,Proportion,StartA,EndA,StrandA,StartB,EndB,StrandB
1,0.0000046,44,1831,f,90,1831,t
1,0.0000046,439,1831,f,467,1831,t
1,0.0000046,431,1831,f,433,1831,t
1,0.0000046,429,1831,f,361,1831,t
1,0.0000046,428,1831,f,364,1831,t
1,0.0000046,428,1831,f,360,1831,t
1,0.0000046,427,1831,f,361,1831,t
1,0.0000046,422,1831,f,352,1831,t
1,0.0000046,421,1831,f,360,1831,t
1,0.0000046,420,1831,f,360,1831,t
1,0.0000046,420,1831,f,360,1831,t
1,0.0000046,419,1831,f,360,1831,t
1,0.0000046,418,1831,f,360,1831,t
1,0.0000046,409,1831,f,360,1831,t
1,0.0000046,365,1831,f,428,1831,t
1,0.0000046,362,1831,f,427,1831,t
1,0.0000046,360,1831,f,423,1831,t
1,0.0000046,358,1831,f,413,1831,t
1,0.0000046,352,1831,f,420,1831,t
1,0.0000046,352,1831,f,420,1831,t
1,0.0000046,340,1831,f,435,1831,t
1,0.0000046,320,1831,f,281,1831,t
1,0.0000046,320,1831,f,256,1831,t
1,0.0000046,298,1831,f,306,1831,t
1,0.0000046,273,1831,f,249,1831,t
1,0.0000046,247,1831,f,157,1831,t
1,0.0000046,237,1831,f,245,1831,t
1,0.0000046,230,1831,f,156,1831,t
1,0.0000046,227,1831,f,156,1831,t
1,0.0000046,227,1831,f,156,1831,t
1,0.0000046,227,1831,f,150,1831,t
1,0.0000046,227,1829,f,156,1831,t
1,0.0000046,223,1831,f,196,1831,t
1,0.0000046,223,1831,f,196,1831,t
1,0.0000046,196,1831,f,223,1831,t
1,0.0000046,190,1831,f,505,1831,t
1,0.0000046,189,1831,f,189,1831,t
1,0.0000046,179,1831,f,179,1831,t
1,0.0000046,1765,1831,f,1775,1831,t
1,0.0000046,17,1831,f,17,1831,t
1,0.0000046,1673,1831,f,1658,1831,t
1,0.0000046,1659,1831,f,1502,1831,t
1,0.0000046,1648,1831,f,1771,1831,t
1,0.0000046,1629,1831,f,1545,1831,t
1,0.0000046,1597,1831,f,1597,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,102,1831,t
1,0.0000046,156,1831,f,98,1831,t
1,0.0000046,156,1831,f,234,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,155,1831,f,155,1831,t
1,0.0000046,155,1831,f,155,1831,t
1,0.0000046,155,1831,f,154,1831,t
1,0.0000046,155,1831,f,154,1831,t
1,0.0000046,1531,1831,f,1531,1831,t
1,0.0000046,1519,1831,f,1530,1831,t
1,0.0000046,1519,1831,f,1530,1831,t
1,0.0000046,1514,1831,f,1404,1831,t
1,0.0000046,1496,1831,f,1496,1831,t
1,0.0000046,1409,1831,f,1409,1831,t
1,0.0000046,1356,1831,f,1356,1831,t
1,0.0000046,1282,1831,f,1260,1831,t
1,0.0000046,1194,1831,f,1119,1831,t
1,0.0000046,1184,1831,f,568,1831,t
1,0.0000046,1173,1831,f,1167,1831,t
1,0.0000046,1168,1831,f,1149,1831,t
1,0.0000046,1157,1831,f,1179,1831,t
1,0.0000046,1093,1831,f,1084,1831,t
1,0.0000046,1086,1831,f,1070,1831,t
1,0.0000046,1086,1831,f,1070,1831,t
1,0.0000046,1073,1831,f,1041,1831,t
1,0.0000046,1070,1831,f,1086,1831,t
1,0.0000046,1056,1831,f,988,1831,t
1,0.0000046,1048,1831,f,1058,1831,t
1,0.0000046,1047,1831,f,1024,1831,t
1,0.0000046,1041,1831,f,1073,1831,t
1,0.0000046,1030,1831,f,962,1831,t
1,0.0000046,1028,1831,f,1039,1831,t
1,0.0000046,102,1831,f,157,1831,t
1,0.0000046,1016,1831,f,939,1831,t
1,0.0000046,1,1831,f,17,1831,t
1,0.0000046,943,1831,f,953,1831,t
1,0.0000046,943,1831,f,943,1831,t
1,0.0000046,939,1831,f,1016,1831,t
1,0.0000046,927,1831,f,891,1831,t
1,0.0000046,882,1831,f,869,1831,t
1,0.0000046,876,1831,f,884,1831,t
1,0.0000046,865,1831,f,869,1831,t
1,0.0000046,865,1831,f,868,1831,t
1,0.0000046,865,1831,f,865,1831,t
1,0.0000046,826,1831,f,814,1831,t
1,0.0000046,811,1831,f,796,1831,t
1,0.0000046,806,1831,f,793,1831,t
1,0.0000046,797,1831,f,812,1831,t
1,0.0000046,774,1831,f,774,1831,t
1,0.0000046,740,1831,f,731,1831,t
1,0.0000046,729,1831,f,853,1831,t
1,0.0000046,702,1831,f,702,1831,t
1,0.0000046,696,1831,f,684,1831,t
1,0.0000046,671,1831,f,648,1831,t
1,0.0000046,665,1831,f,652,1831,t
1,0.0000046,657,1831,f,657,1831,t
1,0.0000046,622,1831,f,641,1831,t
1,0.0000046,612,1831,f,588,1831,t
1,0.0000046,588,1831,f,580,1831,t
1,0.0000046,569,1831,f,569,1831,t
1,0.0000046,555,1831,f,555,1831,t
1,0.0000046,552,1831,f,552,1831,t
1,0.0000046,550,1831,f,552,1831,t
1,0.0000046,520,1831,f,497,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,455,1831,f,443,1831,t
1,0.0000046,442,1831,f,463,1831,t
1,0.0000046,439,1831,f,442,1831,t
1,0.0000046,428,1831,f,364,1831,t
1,0.0000046,427,1831,f,364,1831,t
1,0.0000046,420,1831,f,360,1831,t
1,0.0000046,363,1831,f,427,1831,t
1,0.0000046,360,1831,f,428,1831,t
1,0.0000046,360,1831,f,428,1831,t
1,0.0000046,360,1831,f,421,1831,t
1,0.0000046,360,1828,f,419,1831,t
1,0.0000046,36,1831,f,50,1831,t
1,0.0000046,352,1831,f,421,1831,t
1,0.0000046,352,1831,f,420,1831,t
1,0.0000046,346,1831,f,276,1831,t
1,0.0000046,339,1831,f,451,1831,t
1,0.0000046,227,1831,f,156,1831,t
1,0.0000046,189,1831,f,189,1831,t
1,0.0000046,1771,1831,f,1652,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,154,1831,f,155,1831,t
1,0.0000046,1527,1831,f,1610,1831,t
1,0.0000046,1403,1831,f,800,1831,t
1,0.0000046,138,1831,f,157,1831,t
1,0.0000046,1360,1831,f,753,1831,t
1,0.0000046,1233,1831,f,1080,1831,t
1,0.0000046,115,1831,f,180,1831,t
1,0.0000046,1125,1831,f,1038,1831,t
1,0.0000046,1107,1831,f,1146,1831,t
1,0.0000046,106,1831,f,103,1831,t
1,0.0000046,101,1831,f,157,1831,t
1,0.0000046,101,1831,f,157,1831,t
1,0.0000046,1005,1831,f,936,1831,t
1,0.0000046,996,1831,f,936,1831,t
1,0.0000046,946,1831,f,964,1831,t
1,0.0000046,925,1831,f,909,1831,t
1,0.0000046,865,1831,f,865,1831,t
1,0.0000046,819,1831,f,830,1831,t
1,0.0000046,774,1831,f,771,1831,t
1,0.0000046,671,1831,f,648,1831,t
1,0.0000046,665,1831,f,652,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,602,1831,f,586,1831,t
1,0.0000046,520,1831,f,497,1831,t
1,0.0000046,428,1831,f,360,1831,t
1,0.0000046,427,1831,f,360,1831,t
1,0.0000046,421,1831,f,360,1831,t
1,0.0000046,421,1831,f,360,1831,t
1,0.0000046,4,1831,f,4,1831,t
1,0.0000046,369,1831,f,431,1831,t
1,0.0000046,360,1831,f,420,1831,t
1,0.0000046,352,1831,f,421,1831,t
1,0.0000046,196,1831,f,223,1831,t
1,0.0000046,196,1831,f,223,1831,t
1,0.0000046,1771,1831,f,1690,1831,t
1,0.0000046,1658,1831,f,1673,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,154,1831,f,155,1831,t
1,0.0000046,665,1831,f,652,1831,t
1,0.0000046,618,1831,f,622,1831,t
1,0.0000046,611,1831,f,611,1831,t
1,0.0000046,569,1831,f,541,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,467,1831,f,439,1831,t
1,0.0000046,448,1831,f,262,1831,t
1,0.0000046,38,1831,f,22,1831,t
1,0.0000046,366,1831,f,430,1831,t
1,0.0000046,360,1831,f,428,1831,t
1,0.0000046,336,1831,f,354,1831,t
1,0.0000046,264,1831,f,448,1831,t
1,0.0000046,1658,1831,f,1673,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,154,1831,f,155,1831,t
1,0.0000046,98,1831,f,157,1831,t
1,0.0000046,98,1831,f,157,1831,t
1,0.0000046,774,1831,f,757,1831,t
1,0.0000046,433,1831,f,369,1831,t
1,0.0000046,402,1831,f,379,1831,t
1,0.0000046,324,1831,f,308,1831,t
1,0.0000046,1248,1831,f,882,1831,t
1,0.0000046,1146,1831,f,1144,1831,t
1,0.0000046,108,1831,f,108,1831,t
1,0.0000046,828,1831,f,860,1831,t
1,0.0000046,360,1831,f,423,1831,t
1,0.0000046,1356,1831,f,1356,1831,t
1,0.0000046,98,1831,f,157,1831,t
1,0.0000046,834,1831,f,834,1831,t
1,0.0000046,588,1831,f,612,1831,t
1,0.0000046,588,1831,f,612,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,427,1831,f,361,1831,t
1,0.0000046,360,1831,f,420,1831,t
1,0.0000046,959,1831,f,1058,1831,t
1,0.0000046,774,1831,f,757,1831,t
1,0.0000046,665,1831,f,652,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,611,1831,f,611,1831,t
1,0.0000046,360,1831,f,421,1831,t
1,0.0000046,227,1831,f,156,1831,t
1,0.0000046,196,1831,f,223,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,1271,1831,f,1262,1831,t
1,0.0000046,1248,1831,f,1248,1831,t
1,0.0000046,98,1831,f,157,1831,t
1,0.0000046,306,1831,f,296,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,155,1831,f,154,1831,t
1,0.0000046,138,1831,f,157,1831,t
1,0.0000046,108,1831,f,108,1831,t
1,0.0000046,812,1831,f,797,1831,t
1,0.0000046,680,1831,f,648,1831,t
1,0.0000046,648,1831,f,671,1831,t
1,0.0000046,541,1831,f,541,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,352,1831,f,421,1831,t
1,0.0000046,223,1831,f,196,1831,t
1,0.0000046,2,1831,f,2,1831,t
1,0.0000046,1597,1831,f,1591,1831,t
1,0.0000046,154,1831,f,155,1831,t
1,0.0000046,652,1831,f,658,1831,t
1,0.0000046,581,1831,f,519,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,828,1831,f,834,1831,t
1,0.0000046,529,1831,f,497,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,443,1831,f,443,1831,t
1,0.0000046,430,1831,f,366,1831,t
1,0.0000046,420,1831,f,360,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,824,1831,f,828,1831,t
1,0.0000046,363,1831,f,427,1831,t
1,0.0000046,153,1831,f,155,1831,t
1,0.0000046,153,1831,f,155,1831,t
1,0.0000046,98,1831,f,157,1831,t
1,0.0000046,731,1831,f,740,1831,t
1,0.0000046,615,1831,f,623,1831,t
1,0.0000046,420,1831,f,352,1831,t
1,0.0000046,227,1831,f,156,1831,t
1,0.0000046,1001,1831,f,1072,1831,t
1,0.0000046,702,1831,f,686,1831,t
1,0.0000046,519,1831,f,497,1831,t
1,0.0000046,1647,1831,f,931,1831,t
1,0.0000046,976,1831,f,713,1831,t
1,0.0000046,394,1831,f,449,1831,t
1,0.0000046,652,1831,f,659,1831,t
1,0.0000046,602,1831,f,586,1831,t
1,0.0000046,560,1831,f,1514,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,860,1831,f,828,1831,t
1,0.0000046,774,1831,f,774,1831,t
1,0.0000046,654,1830,f,645,1831,t
1,0.0000046,360,1831,f,421,1831,t
1,0.0000046,819,1831,f,887,1831,t
1,0.0000046,702,1831,f,702,1831,t
1,0.0000046,671,1831,f,648,1831,t
1,0.0000046,987,1831,f,987,1831,t
1,0.0000046,369,1831,f,736,1831,t
1,0.0000046,20,1831,f,1492,1831,t
1,0.0000046,1658,1831,f,1673,1831,t
1,0.0000046,853,1831,f,729,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,1796,1831,f,1726,1831,t
1,0.0000046,588,1831,f,612,1831,t
1,0.0000046,585,1831,f,593,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,1755,1831,f,1646,1831,t
1,0.0000046,360,1831,f,419,1831,t
1,0.0000046,828,1831,f,860,1831,t
1,0.0000046,497,1831,f,520,1831,t
1,0.0000046,420,1831,f,360,1831,t
1,0.0000046,1796,1831,f,1726,1831,t
1,0.0000046,1771,1831,f,1690,1831,t
1,0.0000046,1742,1831,f,1702,1831,t
1,0.0000046,1086,1831,f,1070,1831,t
1,0.0000046,877,1831,f,877,1831,t
1,0.0000046,1764,1831,f,1686,1831,t
1,0.0000046,1696,1831,f,1696,1831,t
1,0.0000046,1026,1831,f,917,1831,t
1,0.0000046,999,1831,f,931,1831,t
1,0.0000046,860,1831,f,828,1831,t
1,0.0000046,1696,1831,f,1696,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,498,1831,f,520,1831,t
1,0.0000046,1796,1831,f,1718,1831,t
1,0.0000046,1771,1831,f,1690,1831,t
1,0.0000046,1771,1831,f,1648,1831,t
1,0.0000046,1762,1831,f,1679,1831,t
1,0.0000046,157,1831,f,98,1831,t
1,0.0000046,1796,1831,f,1726,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,611,1831,f,611,1831,t
1,0.0000046,365,1831,f,428,1831,t
1,0.0000046,865,1831,f,868,1831,t
1,0.0000046,765,1831,f,716,1831,t
1,0.0000046,586,1831,f,602,1831,t
1,0.0000046,5,1831,f,5,1831,t
1,0.0000046,450,1831,f,289,1831,t
1,0.0000046,362,1831,f,427,1831,t
1,0.0000046,360,1831,f,420,1831,t
1,0.0000046,1816,1831,f,1684,1831,t
1,0.0000046,1780,1831,f,1684,1831,t
1,0.0000046,1771,1831,f,1690,1831,t
1,0.0000046,1771,1831,f,1690,1831,t
1,0.0000046,1696,1831,f,1696,1831,t
1,0.0000046,1673,1831,f,1659,1831,t
1,0.0000046,1545,1831,f,1537,1831,t
1,0.0000046,1073,1831,f,1041,1831,t
1,0.0000046,1047,1831,f,1057,1831,t
1,0.0000046,812,1831,f,849,1831,t
1,0.0000046,665,1831,f,626,1831,t
1,0.0000046,652,1831,f,665,1831,t
1,0.0000046,1771,1831,f,1690,1831,t
1,0.0000046,1761,1831,f,1644,1831,t
1,0.0000046,156,1831,f,227,1831,t
1,0.0000046,157,1831,f,98,1831,t
1.0,0,882,1831,f,869,1831,t
1.0,0.0000091,865,1831,f,865,1831,t
1.0,0,868,1831,f,882,1831,t
1.0,0.0000091,865,1831,f,865,1831,t
1.0,0,360,1831,f,421,1831,t
1.0,0,882,1831,f,869,1831,t
1.0,0.0000091,865,1831,f,865,1831,t
1.0,0,423,1831,f,360,1831,t
1.0,0.0000091,419,1831,f,360,1831,t
1.0,0,421,1831,f,360,1831,t
1.0,0.0000091,360,1831,f,420,1831,t
1.0,0.0000091,352,1831,f,420,1831,t
1.0,0.0000091,157,1831,f,98,1831,t
1.0,0,227,1831,f,156,1831,t
1.0,0,828,1831,f,860,1831,t
1.0,0.0000091,828,1831,f,860,1831,t
1.0,0,665,1831,f,652,1831,t
1.0,0.0000091,658,1831,f,652,1831,t
1.0,0,420,1831,f,360,1831,t
1.0,0.0000091,419,1831,f,360,1831,t
1.0,0,360,1831,f,421,1831,t
1.0,0.0000091,360,1831,f,419,1831,t
1.0,0,360,1831,f,420,1831,t
1.0,0.0000091,360,1831,f,419,1831,t
1.0,0,227,1831,f,156,1831,t
1.0,0,156,1831,f,227,1831,t
1.0,0,157,1831,f,98,1831,t
1.0,0.0000091,156,1831,f,98,1831,t
1.0,0,882,1831,f,869,1831,t
1.0,0.0000091,865,1831,f,865,1831,t
0.5,0,868,1831,f,882,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,421,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,1673,1831,f,1658,1831,t
0.5,0.0000046,1658,1831,f,1673,1831,t
0.5,0.0000046,1,379,t,1,441,f
0.5,0,360,1831,f,421,1831,t
0.5,0.0000046,360,1831,f,420,1831,t
0.5,0,1026,1831,f,917,1831,t
0.5,0.0000046,1005,1831,f,917,1831,t
0.5,0,827,1831,f,814,1831,t
0.5,0.0000046,814,1831,f,814,1831,t
0.5,0,428,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,665,1831,f,652,1831,t
0.5,0.0000046,658,1831,f,652,1831,t
0.5,0,586,1831,f,602,1831,t
0.5,0.0000046,585,1831,f,590,1831,t
0.5,0,427,1831,f,362,1831,t
0.5,0.0000046,419,1831,f,362,1831,t
0.5,0,865,1831,f,878,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,612,1831,f,588,1831,t
0.5,0.0000046,588,1831,f,612,1831,t
0.5,0,5,1831,f,5,1831,t
0.5,0.0000046,5,1831,f,5,1831,t
0.5,0,156,1831,f,227,1831,t
0.5,0.0000046,156,1831,f,227,1831,t
0.5,0,471,1831,f,478,1831,t
0.5,0.0000046,462,1831,f,479,1831,t
0.5,0,440,1831,f,455,1831,t
0.5,0.0000046,439,1831,f,447,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0.0000046,419,1831,f,360,1831,t
0.5,0,427,1831,f,361,1831,t
0.5,0,1,944,t,1,1013,f
0.5,0.0000046,1,938,t,1,1008,f
0.5,0,1,381,t,1,440,f
0.5,0.0000046,1,378,t,1,441,f
0.5,0,868,1831,f,868,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0.0000046,828,1831,f,860,1831,t
0.5,0,778,1831,f,779,1831,t
0.5,0.0000046,774,1831,f,774,1831,t
0.5,0,440,1831,f,455,1831,t
0.5,0.0000046,439,1831,f,441,1831,t
0.5,0,422,1831,f,352,1831,t
0.5,0.0000046,420,1831,f,352,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,98,1831,f,157,1831,t
0.5,0,940,1831,f,954,1831,t
0.5,0.0000046,940,1831,f,943,1831,t
0.5,0,902,1831,f,977,1831,t
0.5,0.0000046,888,1831,f,974,1831,t
0.5,0,865,1831,f,865,1831,t
0.5,0.0000046,865,1831,f,885,1831,t
0.5,0,869,1831,f,868,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,828,1831,f,860,1831,t
0.5,0.0000046,828,1831,f,860,1831,t
0.5,0.0000046,828,1831,f,860,1831,t
0.5,0,828,1831,f,869,1831,t
0.5,0.0000046,828,1831,f,860,1831,t
0.5,0,814,1831,f,814,1831,t
0.5,0.0000046,827,1831,f,814,1831,t
0.5,0,826,1831,f,826,1831,t
0.5,0.0000046,814,1831,f,814,1831,t
0.5,0,774,1831,f,774,1831,t
0.5,0.0000046,774,1831,f,774,1831,t
0.5,0,720,1831,f,717,1831,t
0.5,0.0000046,720,1831,f,714,1831,t
0.5,0,74,1831,f,68,1831,t
0.5,0.0000046,69,1831,f,68,1831,t
0.5,0,657,1831,f,657,1831,t
0.5,0.0000046,657,1831,f,657,1831,t
0.5,0,596,1831,f,615,1831,t
0.5,0.0000046,596,1831,f,596,1831,t
0.5,0,555,1831,f,556,1831,t
0.5,0.0000046,554,1831,f,552,1831,t
0.5,0,541,1831,f,560,1831,t
0.5,0.0000046,541,1831,f,554,1831,t
0.5,0,541,1831,f,569,1831,t
0.5,0.0000046,541,1831,f,552,1831,t
0.5,0,532,1831,f,532,1831,t
0.5,0.0000046,531,1831,f,540,1831,t
0.5,0,516,1831,f,514,1831,t
0.5,0.0000046,514,1831,f,514,1831,t
0.5,0,497,1831,f,520,1831,t
0.5,0.0000046,497,1831,f,520,1831,t
0.5,0,443,1831,f,447,1831,t
0.5,0.0000046,443,1831,f,443,1831,t
0.5,0,421,1831,f,360,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,427,1831,f,361,1831,t
0.5,0.0000046,419,1831,f,362,1831,t
0.5,0,424,1831,f,360,1831,t
0.5,0.0000046,419,1831,f,360,1831,t
0.5,0,421,1831,f,360,1831,t
0.5,0.0000046,419,1831,f,360,1831,t
0.5,0,423,1831,f,360,1831,t
0.5,0.0000046,400,1831,f,360,1831,t
0.5,0,420,1831,f,358,1831,t
0.5,0,416,1831,f,360,1831,t
0.5,0,360,1831,f,423,1831,t
0.5,0.0000046,360,1831,f,422,1831,t
0.5,0,358,1831,f,421,1831,t
0.5,0.0000046,354,1831,f,420,1831,t
0.5,0,360,1831,f,410,1831,t
0.5,0.0000046,352,1831,f,421,1831,t
0.5,0,227,1831,f,158,1831,t
0.5,0.0000046,227,1831,f,156,1831,t
0.5,0.0000046,158,1831,f,98,1831,t
0.5,0,157,1831,f,102,1831,t
0.5,0.0000046,156,1831,f,98,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0,98,1831,f,157,1831,t
0.5,0.0000046,98,1831,f,157,1831,t
0.5,0,101,1831,f,157,1831,t
0.5,0.0000046,98,1831,f,157,1831,t
0.5,0,948,1831,f,958,1831,t
0.5,0.0000046,948,1831,f,958,1831,t
0.5,0,918,1831,f,883,1831,t
0.5,0.0000046,917,1831,f,883,1831,t
0.5,0,888,1831,f,886,1831,t
0.5,0.0000046,886,1831,f,886,1831,t
0.5,0,869,1831,f,865,1831,t
0.5,0.0000046,868,1831,f,868,1831,t
0.5,0,865,1831,f,885,1831,t
0.5,0.0000046,865,1831,f,882,1831,t
0.5,0,868,1831,f,870,1831,t
0.5,0.0000046,865,1831,f,878,1831,t
0.5,0,882,1831,f,868,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,882,1831,f,866,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,878,1831,f,868,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,865,1831,f,869,1831,t
0.5,0.0000046,865,1831,f,865,1831,t
0.5,0,834,1831,f,833,1831,t
0.5,0.0000046,834,1831,f,828,1831,t
0.5,0,828,1831,f,860,1831,t
0.5,0,827,1831,f,814,1831,t
0.5,0.0000046,814,1831,f,827,1831,t
0.5,0,814,1831,f,827,1831,t
0.5,0.0000046,814,1831,f,814,1831,t
0.5,0,812,1831,f,797,1831,t
0.5,0.0000046,812,1831,f,796,1831,t
0.5,0,782,1831,f,774,1831,t
0.5,0.0000046,774,1831,f,774,1831,t
0.5,0,774,1831,f,774,1831,t
0.5,0.0000046,774,1831,f,771,1831,t
0.5,0,772,1831,f,774,1831,t
0.5,0.0000046,772,1831,f,773,1831,t
0.5,0,774,1831,f,757,1831,t
0.5,0.0000046,763,1831,f,763,1831,t
0.5,0,751,1831,f,763,1831,t
0.5,0.0000046,751,1831,f,762,1831,t
0.5,0,703,1831,f,586,1831,t
0.5,0.0000046,703,1831,f,586,1831,t
0.5,0,657,1831,f,657,1831,t
0.5,0.0000046,657,1831,f,657,1831,t
0.5,0,652,1831,f,665,1831,t
0.5,0.0000046,652,1831,f,665,1831,t
0.5,0,652,1831,f,665,1831,t
0.5,0.0000046,652,1831,f,658,1831,t
0.5,0,652,1831,f,665,1831,t
0.5,0.0000046,652,1831,f,652,1831,t
0.5,0,641,1831,f,620,1831,t
0.5,0.0000046,628,1831,f,641,1831,t
0.5,0,620,1831,f,641,1831,t
0.5,0.0000046,620,1831,f,622,1831,t
0.5,0,612,1831,f,588,1831,t
0.5,0.0000046,612,1831,f,588,1831,t
0.5,0,602,1831,f,595,1831,t
0.5,0.0000046,602,1831,f,586,1831,t
0.5,0,595,1831,f,588,1831,t
0.5,0.0000046,588,1831,f,612,1831,t
0.5,0,612,1831,f,588,1831,t
0.5,0.0000046,588,1831,f,606,1831,t
0.5,0,602,1831,f,586,1831,t
0.5,0.0000046,586,1831,f,602,1831,t
0.5,0,586,1831,f,602,1831,t
0.5,0.0000046,585,1831,f,595,1831,t
0.5,0,586,1831,f,602,1831,t
0.5,0.0000046,585,1831,f,585,1831,t
0.5,0,554,1831,f,552,1831,t
0.5,0.0000046,566,1831,f,552,1831,t
0.5,0,565,1831,f,516,1831,t
0.5,0.0000046,562,1831,f,519,1831,t
0.5,0,557,1831,f,590,1831,t
0.5,0.0000046,554,1831,f,588,1831,t
0.5,0,611,1831,f,551,1831,t
0.5,0,547,1831,f,563,1831,t
0.5,0.0000046,547,1831,f,553,1831,t
0.5,0,540,1831,f,531,1831,t
0.5,0.0000046,531,1831,f,540,1831,t
0.5,0,529,1831,f,497,1831,t
0.5,0.0000046,520,1831,f,497,1831,t
0.5,0,529,1831,f,497,1831,t
0.5,0.0000046,520,1831,f,497,1831,t
0.5,0,514,1831,f,517,1831,t
0.5,0.0000046,514,1831,f,514,1831,t
0.5,0,5,1831,f,5,1831,t
0.5,0.0000046,5,1831,f,5,1831,t
0.5,0,520,1831,f,498,1831,t
0.5,0.0000046,498,1831,f,519,1831,t
0.5,0,497,1831,f,525,1831,t
0.5,0.0000046,497,1831,f,520,1831,t
0.5,0,442,1831,f,447,1831,t
0.5,0.0000046,440,1831,f,455,1831,t
0.5,0,447,1831,f,442,1831,t
0.5,0.0000046,440,1831,f,443,1831,t
0.5,0,44,1831,f,44,1831,t
0.5,0.0000046,44,1831,f,38,1831,t
0.5,0,440,1831,f,443,1831,t
0.5,0.0000046,439,1831,f,443,1831,t
0.5,0,439,1831,f,467,1831,t
0.5,0.0000046,438,1831,f,443,1831,t
0.5,0,432,1831,f,369,1831,t
0.5,0.0000046,432,1831,f,369,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0.0000046,429,1831,f,360,1831,t
0.5,0,429,1831,f,362,1831,t
0.5,0.0000046,427,1831,f,363,1831,t
0.5,0,427,1831,f,361,1831,t
0.5,0.0000046,424,1831,f,360,1831,t
0.5,0,424,1831,f,360,1831,t
0.5,0.0000046,423,1831,f,361,1831,t
0.5,0,419,1831,f,360,1831,t
0.5,0.0000046,423,1831,f,360,1831,t
0.5,0,424,1831,f,360,1831,t
0.5,0.0000046,423,1831,f,360,1831,t
0.5,0,422,1831,f,352,1831,t
0.5,0.0000046,420,1831,f,360,1831,t
0.5,0,427,1831,f,361,1831,t
0.5,0.0000046,419,1831,f,360,1831,t
0.5,0,421,1831,f,360,1831,t
0.5,0.0000046,419,1831,f,360,1831,t
0.5,0,420,1831,f,360,1831,t
0.5,0.0000046,419,1831,f,360,1831,t
0.5,0,429,1831,f,360,1831,t
0.5,0.0000046,416,1831,f,360,1831,t
0.5,0,395,1831,f,446,1831,t
0.5,0.0000046,394,1831,f,446,1831,t
0.5,0,366,1831,f,430,1831,t
0.5,0.0000046,363,1831,f,427,1831,t
0.5,0,423,1831,f,362,1831,t
0.5,0,362,1831,f,427,1831,t
0.5,0.0000046,361,1831,f,427,1831,t
0.5,0,369,1831,f,433,1831,t
0.5,0.0000046,361,1831,f,427,1831,t
0.5,0,412,1831,f,352,1831,t
0.5,0,362,1831,f,427,1831,t
0.5,0,360,1831,f,428,1831,t
0.5,0.0000046,360,1831,f,423,1831,t
0.5,0,360,1831,f,421,1831,t
0.5,0.0000046,360,1831,f,421,1831,t
0.5,0,360,1831,f,428,1831,t
0.5,0.0000046,360,1831,f,420,1831,t
0.5,0,360,1831,f,423,1831,t
